76465000;76465000;MONTIVIDIU DO NORTE;GO;-13.11;-48.6
75650000;75650000;MORRINHOS;GO;-17.73;-49.1
76355000;76355000;MORRO AGUDO DE GOIAS;GO;-15.32;-50.05
76150000;76150000;MOSSAMEDES;GO;-16.12;-50.21
76700000;76700000;MOZARLANDIA;GO;-14.74;-50.57
76530000;76530000;MUNDO NOVO;GO;-13.77;-50.28
76540000;76540000;MUTUNOPOLIS;GO;-13.73;-49.27
76180000;76180000;NAZARIO;GO;-16.58;-49.88
75460000;75460000;NEROPOLIS;GO;-16.4;-49.21
76420000;76424000;NIQUELANDIA;GO;-14.47;-48.46
76345000;76345000;NOVA AMERICA;GO;-15.02;-49.89
75750000;75750000;NOVA AURORA;GO;-18.05;-48.25
76520000;76523000;NOVA CRIXAS;GO;-14.09;-50.32
76305000;76305000;NOVA GLORIA;GO;-15.14;-49.57
76495000;76495000;NOVA IGUACU DE GOIAS;GO;-14.28;-49.38
73820000;73820000;NOVA ROMA;GO;-13.74;-46.88
75470000;75470000;NOVA VENEZA;GO;-16.37;-49.32
76285000;76285000;NOVO BRASIL;GO;-16.03;-50.71
72860000;72860000;NOVO GAMA;GO;-16.05;-48.03
76580000;76580000;NOVO PLANALTO;GO;-13.24;-49.5
75280000;75283000;ORIZONA;GO;-17.03;-48.29
75165000;75165000;OURO VERDE DE GOIAS;GO;-16.22;-49.19
75715000;75715000;OUVIDOR;GO;-18.23;-47.83
73700000;73700000;PADRE BERNARDO;GO;-15.16;-48.28
75845000;75845000;PALESTINA DE GOIAS;GO;-16.73;-51.53
76190000;76190000;PALMEIRAS DE GOIAS;GO;-16.8;-49.92
75210000;75210000;PALMELO;GO;-17.32;-48.42
75990000;75990000;PALMINOPOLIS;GO;-16.79;-50.16
75580000;75580000;PANAMA;GO;-18.17;-49.35
75880000;75880000;PARANAIGUARA;GO;-18.91;-50.65
75980000;75980000;PARAUNA;GO;-16.94;-50.44
75823000;75823000;PEROLANDIA;GO;-17.52;-52.06
75480000;75480000;PETROLINA DE GOIAS;GO;-16.09;-49.33
76370000;76370000;PILAR DE GOIAS;GO;-14.76;-49.57
75640000;75640000;PIRACANJUBA;GO;-17.3;-49.01
76230000;76230000;PIRANHAS;GO;-16.42;-51.82
72980000;72984000;PIRENOPOLIS;GO;-15.85;-48.95
75200000;75200000;PIRES DO RIO;GO;-17.3;-48.28
73750000;73759000;PLANALTINA;GO;-15.45;-47.61
75620000;75620000;PONTALINA;GO;-17.52;-49.44
76550000;76554000;PORANGATU;GO;-13.44;-49.14
75603000;75603000;PORTEIRAO;GO;-17.81;-50.16
75835000;75835000;PORTELANDIA;GO;-17.35;-52.67
73900000;73907000;POSSE;GO;-14.09;-46.36
75645000;75645000;PROFESSOR JAMIL;GO;-17.25;-49.24
75860000;75860000;QUIRINOPOLIS;GO;-18.44;-50.45
76310000;76313000;RIALMA;GO;-15.31;-49.58
76315000;76315000;RIANAPOLIS;GO;-15.44;-49.51
75695000;75695000;RIO QUENTE;GO;-17.77;-48.77
75900000;75914000;RIO VERDE;GO;-17.79;-50.92
76350000;76352000;RUBIATABA;GO;-15.16;-49.8
76160000;76163000;SANCLERLANDIA;GO;-16.19;-50.31
75390000;75390000;SANTA BARBARA DE GOIAS;GO;-16.57;-49.69
75220000;75220000;SANTA CRUZ DE GOIAS;GO;-17.31;-48.48
76265000;76265000;SANTA FE DE GOIAS;GO;-15.76;-51.1
75920000;75920000;SANTA HELENA DE GOIAS;GO;-17.81;-50.59
76320000;76323000;SANTA ISABEL;GO;-15.29;-49.42
75840000;75840000;SANTA RITA DO ARAGUAIA;GO;-17.32;-53.2
76395000;76395000;SANTA RITA DO NOVO DESTINO;GO;-15.13;-49.12
75455000;75455000;SANTA ROSA DE GOIAS;GO;-16.08;-49.49
76480000;76480000;SANTA TEREZA DE GOIAS;GO;-13.71;-49.01
76500000;76500000;SANTA TEREZINHA DE GOIAS;GO;-14.43;-49.7
75935000;75935000;SANTO ANTONIO DA BARRA;GO;-17.56;-50.63
75375000;75375000;SANTO ANTONIO DE GOIAS;GO;-16.48;-49.31
72900000;72900000;SANTO ANTONIO DO DESCOBERTO;GO;-15.94;-48.25
73860000;73860000;SAO DOMINGOS;GO;-13.39;-46.31
75490000;75490000;SAO FRANCISCO DE GOIAS;GO;-15.93;-49.26
75985000;75985000;SAO JOAO DA PARAUNA;GO;-16.81;-50.41
76100000;76103000;SAO LUIS DE MONTES BELOS;GO;-16.52;-50.37
76365000;76365000;SAO LUIZ DO NORTE;GO;-14.86;-49.32
76590000;76590000;SAO MIGUEL DO ARAGUAIA;GO;-13.27;-50.16
75185000;75185000;SAO MIGUEL DO PASSA QUATRO;GO;-17.05;-48.66
76343000;76343000;SAO PATRICIO;GO;-15.35;-49.81
75890000;75893000;SAO SIMAO;GO;-18.99;-50.54
75250000;75250000;SENADOR CANEDO;GO;-16.7;-49.09
75820000;75820000;SERRANOPOLIS;GO;-18.3;-51.96
75180000;75184000;SILVANIA;GO;-16.65;-48.6
73930000;73930000;SIMOLANDIA;GO;-14.47;-46.48
76640000;76640000;TAQUARAL DE GOIAS;GO;-16.05;-49.6
73795000;73795000;TERESINA DE GOIAS;GO;-13.77;-47.26
75175000;75175000;TEREZOPOLIS DE GOIAS;GO;-16.39;-49.08
75720000;75720000;TRES RANCHOS;GO;-18.35;-47.78
75380000;75380000;TRINDADE;GO;-16.64;-49.48
76460000;76460000;TROMBAS;GO;-13.5;-48.74
76110000;76110000;TURVANIA;GO;-16.61;-50.13
75970000;75970000;TURVELANDIA;GO;-17.85;-50.3
76525000;76528000;UIRAPURU;GO;-14.28;-49.92
76400000;76402000;URUACU;GO;-14.52;-49.14
76335000;76338000;URUANA;GO;-15.49;-49.68
75790000;75790000;URUTAI;GO;-17.46;-48.2
72870000;72870000;VALPARAISO DE GOIAS;GO;-16.06;-47.97
75355000;75355000;VARJAO;GO;-17.04;-49.63
75260000;75263000;VIANOPOLIS;GO;-16.74;-48.51
75555000;75555000;VICENTINOPOLIS;GO;-17.73;-49.8
73825000;73825000;VILA BOA;GO;-15.03;-47.05
72990000;72990000;VILA PROPICIO;GO;-15.45;-48.88
65930000;65930000;ACAILANDIA;MA;-4.94;-47.5
65505000;65505000;AFONSO CUNHA;MA;-4.13;-43.32
65578000;65578000;AGUA DOCE DO MARANHAO;MA;-2.84;-42.11
65250000;65253000;ALCANTARA;MA;-2.4;-44.41
65610000;65610000;ALDEIAS ALTAS;MA;-4.62;-43.47
65310000;65310000;ALTAMIRA DO MARANHAO;MA;-4.16;-45.47
65413000;65413000;ALTO ALEGRE DO MARANHAO;MA;-4.21;-44.44
65398000;65398000;ALTO ALEGRE DO PINDARE;MA;-3.69;-45.9
65810000;65815000;ALTO PARNAIBA;MA;-9.11;-45.93
65293000;65293000;AMAPA DO MARANHAO;MA;-1.56;-45.93
65923000;65923000;AMARANTE DO MARANHAO;MA;-5.56;-46.74
65490000;65493000;ANAJATUBA;MA;-3.26;-44.62
65525000;65525000;ANAPURUS;MA;-3.67;-43.11
65275000;65275000;APICUM-ACU;MA;-1.46;-45.1
65368000;65368000;ARAGUANA;MA;-2.95;-45.66
65570000;65575000;ARAIOSES;MA;-2.89;-41.9
65945000;65945000;ARAME;MA;-4.73;-45.9
65480000;65483000;ARARI;MA;-3.45;-44.78
65108000;65108000;AXIXA;MA;-2.83;-44.05
65700000;65700000;BACABAL;MA;-4.22;-44.78
65103000;65103000;BACABEIRA;MA;-2.97;-44.31
65270000;65270000;BACURI;MA;-1.7;-45.13
65233000;65233000;BACURITUBA;MA;-2.7;-44.73
65800000;65800000;BALSAS;MA;-7.53;-46.03
65660000;65660000;BARAO DE GRAJAU;MA;-6.75;-43.02
65950000;65959000;BARRA DO CORDA;MA;-5.5;-45.24
65590000;65590000;BARREIRINHAS;MA;-2.74;-42.82
65335000;65335000;BELA VISTA DO MARANHAO;MA;-3.73;-45.31
65535000;65535000;BELAGUA;MA;-3.15;-43.51
65885000;65885000;BENEDITO LEITE;MA;-7.22;-44.55
65248000;65248000;BEQUIMAO;MA;-2.44;-44.78
65723000;65723000;BERNARDO DO MEARIM;MA;-4.58;-44.76
65292000;65292000;BOA VISTA DO GURUPI;MA;-1.78;-46.3
65380000;65380000;BOM JARDIM;MA;-3.56;-45.99
65395000;65395000;BOM JESUS DAS SELVAS;MA;-4.42;-46.76
65704000;65704000;BOM LUGAR;MA;-4.22;-45.03
65520000;65520000;BREJO;MA;-3.68;-42.75
65315000;65315000;BREJO DE AREIA;MA;-4.08;-45.49
65515000;65515000;BURITI;MA;-3.94;-42.92
65685000;65688000;BURITI BRAVO;MA;-5.83;-43.83
65393000;65393000;BURITICUPU;MA;-4.34;-46.4
65935500;65935500;BURITIRANA;MA;-5.59;-47.01
65165000;65165000;CACHOEIRA GRANDE;MA;-2.92;-44.05
65230000;65230000;CAJAPIO;MA;-2.88;-44.67
65210000;65211000;CAJARI;MA;-3.32;-45.01
65968000;65968000;CAMPESTRE DO MARANHAO;MA;-6.17;-47.36
65280000;65282000;CANDIDO MENDES;MA;-1.44;-45.71
65465000;65465000;CANTANHEDE;MA;-3.63;-44.37
65735000;65735000;CAPINZAL DO NORTE;MA;-4.72;-44.32
65980000;65980000;CAROLINA;MA;-7.33;-47.46
65295000;65298000;CARUTAPERA;MA;-1.19;-46.02
65600000;65609999;CAXIAS;MA;-4.85;-43.35
65260000;65260000;CEDRAL;MA;-2;-44.53
65267000;65267000;CENTRAL DO MARANHAO;MA;-2.19;-44.82
65288000;65288000;CENTRO DO GUILHERME;MA;-2.36;-46
65299000;65299000;CENTRO NOVO DO MARANHAO;MA;-2.1;-46.12
65500000;65500000;CHAPADINHA;MA;-3.74;-43.36
65921000;65921000;CIDELANDIA;MA;-5.17;-47.78
65400000;65410000;CODO;MA;-4.45;-43.88
65620000;65620000;COELHO NETO;MA;-4.25;-43.01
65690000;65690000;COLINAS;MA;-6.02;-44.24
65340000;65340000;CONCEICAO DO LAGO-ACU;MA;-3.83;-44.89
65415000;65415000;COROATA;MA;-4.13;-44.12
65268000;65268000;CURURUPU;MA;-1.82;-44.86
65927000;65927000;DAVINOPOLIS;MA;-5.55;-47.42
65765000;65765000;DOM PEDRO;MA;-5.03;-44.43
65625000;65625000;DUQUE BACELAR;MA;-4.15;-42.94
65750000;65750000;ESPERANTINOPOLIS;MA;-4.88;-44.68
65975000;65975000;ESTREITO;MA;-6.56;-47.45
65995000;65995000;FEIRA NOVA DO MARANHAO;MA;-6.96;-46.68
65964000;65964000;FERNANDO FALCAO;MA;-6.15;-44.89
65943000;65943000;FORMOSA DA SERRA NEGRA;MA;-6.43;-46.19
65695000;65695000;FORTUNA;MA;-5.73;-44.15
65285000;65287000;GODOFREDO VIANA;MA;-1.4;-45.78
65775000;65775000;GONCALVES DIAS;MA;-5.15;-44.29
65770000;65770000;GOVERNADOR ARCHER;MA;-5.02;-44.27
65928000;65928000;GOVERNADOR EDISON LOBAO;MA;-5.74;-47.36
65780000;65780000;GOVERNADOR EUGENIO BARROS;MA;-5.32;-44.24
65795000;65795000;GOVERNADOR LUIZ ROCHA;MA;-5.46;-44.07
65363000;65363000;GOVERNADOR NEWTON BELLO;MA;-3.42;-45.67
65284000;65284000;GOVERNADOR NUNES FREIRE;MA;-2.12;-45.88
65785000;65785000;GRACA ARANHA;MA;-5.41;-44.33
65940000;65940000;GRAJAU;MA;-5.81;-46.13
65255000;65255000;GUIMARAES;MA;-2.13;-44.6
65180000;65180000;HUMBERTO DE CAMPOS;MA;-2.59;-43.46
65170000;65175000;ICATU;MA;-2.77;-44.06
65345000;65345000;IGARAPE DO MEIO;MA;-3.66;-45.22
65720000;65720000;IGARAPE GRANDE;MA;-4.58;-44.85
65900000;65919999;IMPERATRIZ;MA;-5.52;-47.47
65948000;65948000;ITAIPAVA DO GRAJAU;MA;-5.14;-45.79
65485000;65485000;ITAPECURU MIRIM;MA;-3.39;-44.35
65939000;65939000;ITINGA DO MARANHAO;MA;-4.45;-47.52
65693000;65693000;JATOBA;MA;-5.81;-44.22
65922000;65922000;JOAO LISBOA;MA;-5.44;-47.4
65755000;65755000;JOSELANDIA;MA;-4.96;-44.7
65294000;65294000;JUNCO DO MARANHAO;MA;-1.84;-46.09
65715000;65715000;LAGO DA PEDRA;MA;-4.28;-45.24
65710000;65710000;LAGO DO JUNCO;MA;-4.44;-44.93
65705000;65705000;LAGO VERDE;MA;-3.95;-44.82
65683000;65683000;LAGOA DO MATO;MA;-6.04;-43.52
65718000;65718000;LAGOA GRANDE DO MARANHAO;MA;-4.81;-45.33
65937000;65937000;LAJEADO NOVO;MA;-6.18;-47.03
65728000;65728000;LIMA CAMPOS;MA;-4.52;-44.46
65895000;65895000;LORETO;MA;-7.08;-45.14
65290000;65290000;LUIS DOMINGUES;MA;-1.26;-45.87
65560000;65565000;MAGALHAES DE ALMEIDA;MA;-3.39;-42.2
65289000;65289000;MARACACUME;MA;-2.04;-45.95
65714000;65714000;MARAJA DO SENA;MA;-4.59;-45.57
65283000;65283000;MARANHAOZINHO;MA;-2.31;-45.84
65510000;65510000;MATA ROMA;MA;-3.62;-43.11
65218000;65218000;MATINHA;MA;-3.1;-45.03
65645000;65645000;MATOES;MA;-5.51;-43.19
65468000;65468000;MATOES DO NORTE;MA;-3.63;-44.55
65545000;65545000;MILAGRES DO MARANHAO;MA;-3.58;-42.6
65850000;65855000;MIRADOR;MA;-6.37;-44.36
65495000;65495000;MIRANDA DO NORTE;MA;-3.56;-44.58
65265000;65265000;MIRINZAL;MA;-2.06;-44.78
65360000;65360000;MONCAO;MA;-3.49;-45.25
65936000;65936000;MONTES ALTOS;MA;-5.83;-47.06
65160000;65160000;MORROS;MA;-2.86;-44.03
65450000;65450000;NINA RODRIGUES;MA;-3.46;-43.9
65808000;65808000;NOVA COLINAS;MA;-7.11;-46.25
65880000;65880000;NOVA IORQUE;MA;-6.73;-44.04
65274000;65274000;NOVA OLINDA DO MARANHAO;MA;-2.84;-45.69
65223000;65223000;OLINDA NOVA DO MARANHAO;MA;-2.99;-44.99
65130000;65137000;PACO DO LUMIAR;MA;-2.53;-44.1
65238000;65238000;PALMEIRANDIA;MA;-2.64;-44.89
65670000;65670000;PARAIBANO;MA;-6.43;-43.98
65640000;65643000;PARNARAMA;MA;-5.68;-43.09
65680000;65680000;PASSAGEM FRANCA;MA;-6.18;-43.78
65870000;65875000;PASTOS BONS;MA;-6.6;-44.07
65585000;65585000;PAULINO NEVES;MA;-2.71;-42.53
65716000;65716000;PAULO RAMOS;MA;-4.18;-45.2
65725000;65726000;PEDREIRAS;MA;-4.56;-44.59
65206000;65206000;PEDRO DO ROSARIO;MA;-2.97;-45.34
65213000;65213000;PENALVA;MA;-3.29;-45.17
65245000;65245000;PERI MIRIM;MA;-2.57;-44.85
65418000;65418000;PERITORO;MA;-4.38;-44.33
65370000;65375000;PINDARE MIRIM;MA;-3.6;-45.34
65200000;65202000;PINHEIRO;MA;-2.52;-45.08
65707000;65707000;PIO XII;MA;-3.87;-45.28
65460000;65460000;PIRAPEMAS;MA;-3.72;-44.22
65740000;65740000;POCAO DE PEDRAS;MA;-4.67;-44.89
65970000;65970000;PORTO FRANCO;MA;-6.33;-47.39
65263000;65263000;PORTO RICO DO MARANHAO;MA;-1.89;-44.6
65760000;65760000;PRESIDENTE DUTRA;MA;-5.29;-44.49
65140000;65140000;PRESIDENTE JUSCELINO;MA;-2.92;-44.06
65279000;65279000;PRESIDENTE MEDICI;MA;-2.38;-45.82
65204000;65204000;PRESIDENTE SARNEY;MA;-2.59;-45.36
65455000;65455000;PRESIDENTE VARGAS;MA;-3.4;-44.02
65190000;65190000;PRIMEIRA CRUZ;MA;-2.51;-43.43
65138000;65138000;RAPOSA;MA;-2.42;-44.1
65990000;65990000;RIACHAO;MA;-7.36;-46.61
65938000;65938000;RIBAMAR FIQUENE;MA;-5.93;-47.38
65100000;65100000;ROSARIO;MA;-2.93;-44.23
65830000;65830000;SAMBAIBA;MA;-7.14;-45.34
65768000;65768000;SANTA FILOMENA DO MARANHAO;MA;-5.5;-44.56
65208000;65209000;SANTA HELENA;MA;-2.23;-45.3
65300000;65300000;SANTA INES;MA;-3.66;-45.38
65390000;65390000;SANTA LUZIA;MA;-4.06;-45.69
65272000;65272000;SANTA LUZIA DO PARUA;MA;-2.62;-45.77
65540000;65540000;SANTA QUITERIA DO MARANHAO;MA;-3.51;-42.54
65105000;65105000;SANTA RITA;MA;-3.14;-44.32
65555000;65555000;SANTANA DO MARANHAO;MA;-3.11;-42.41
65195000;65195000;SANTO AMARO DO MARANHAO;MA;-2.5;-43.25
65440000;65440000;SAO BENEDITO DO RIO PRETO;MA;-3.33;-43.52
65235000;65235000;SAO BENTO;MA;-2.69;-44.82
65550000;65550000;SAO BERNARDO;MA;-3.36;-42.41
65888000;65888000;SAO DOMINGOS DO AZEITAO;MA;-6.81;-44.64
65790000;65790000;SAO DOMINGOS DO MARANHAO;MA;-5.57;-44.38
65890000;65890000;SAO FELIX DE BALSAS;MA;-7.08;-44.81
65929000;65929000;SAO FRANCISCO DO BREJAO;MA;-5.12;-47.38
65650000;65658000;SAO FRANCISCO DO MARANHAO;MA;-6.25;-42.85
65225000;65225000;SAO JOAO BATISTA;MA;-2.95;-44.8
65385000;65385000;SAO JOAO DO CARU;MA;-3.55;-46.25
65973000;65973000;SAO JOAO DO PARAISO;MA;-6.46;-47.05
65615000;65615000;SAO JOAO DO SOTER;MA;-5.11;-43.81
65110000;65115000;SAO JOSE DE RIBAMAR;MA;-2.56;-44.05
65000000;65099999;SAO LUIS;MA;-2.53;-44.3
65708000;65708000;SAO LUIS GONZAGA DO MARANHAO;MA;-4.38;-44.67
65470000;65470000;SAO MATEUS DO MARANHAO;MA;-4.04;-44.47
65920000;65920000;SAO PEDRO DA AGUA BRANCA;MA;-5.08;-48.42
65840000;65840000;SAO RAIMUNDO DAS MANGABEIRAS;MA;-7.02;-45.48
65753000;65753000;SAO RAIMUNDO DO DOCA BEZERRA;MA;-5.1;-45.07
65758000;65758000;SAO ROBERTO;MA;-5.02;-44.99
65220000;65220000;SAO VICENTE FERRER;MA;-2.89;-44.88
65709000;65709000;SATUBINHA;MA;-3.84;-45.16
65783000;65783000;SENADOR ALEXANDRE COSTA;MA;-5.25;-44.05
65935000;65935000;SENADOR LA ROCQUE;MA;-5.44;-47.29
65269000;65269000;SERRANO DO MARANHAO;MA;-1.85;-45.12
65925000;65925000;SITIO NOVO;MA;-5.87;-46.69
65860000;65860000;SUCUPIRA DO NORTE;MA;-6.47;-44.19
65668000;65668000;SUCUPIRA DO RIACHAO;MA;-6.41;-43.54
65820000;65820000;TASSO FRAGOSO;MA;-8.47;-45.74
65420000;65420000;TIMBIRAS;MA;-4.25;-43.94
65630000;65639000;TIMON;MA;-5.09;-42.83
65727000;65727000;TRIZIDELA DO VALE;MA;-4.53;-44.62
65378000;65378000;TUFILANDIA;MA;-3.72;-45.55
65763000;65764000;TUNTUM;MA;-5.25;-44.64
65278000;65278000;TURIACU;MA;-1.66;-45.37
65276000;65276000;TURILANDIA;MA;-2.2;-45.34
65580000;65582000;TUTOIA;MA;-2.76;-42.27
65530000;65530000;URBANO SANTOS;MA;-3.2;-43.4
65430000;65430000;VARGEM GRANDE;MA;-3.54;-43.91
65215000;65215000;VIANA;MA;-3.22;-45
65350000;65355000;VITORIA DO MEARIM;MA;-3.46;-44.87
65320000;65320000;VITORINO FREIRE;MA;-4.04;-45.23
65365000;65365000;ZE DOCA;MA;-3.24;-45.82
35620000;35620000;ABAETE;MG;-19.16;-45.44
35365000;35365700;ABRE CAMPO;MG;-20.3;-42.47
35438000;35438000;ACAIACA;MG;-20.36;-43.14
35149000;35155000;ACUCENA;MG;-19.07;-42.54
39790000;39790000;AGUA BOA;MG;-17.99;-42.38
38110000;38110000;AGUA COMPRIDA;MG;-20.05;-48.1
37273000;37273000;AGUANIL;MG;-20.94;-45.39
39880000;39880000;AGUAS FORMOSAS;MG;-17.08;-40.93
39990000;39993000;AGUAS VERMELHAS;MG;-15.74;-41.46
35200000;35215000;AIMORES;MG;-19.49;-41.06
37450000;37450000;AIURUOCA;MG;-21.97;-44.6
37458000;37458000;ALAGOA;MG;-22.17;-44.64
37596000;37596000;ALBERTINA;MG;-22.2;-46.61
36660000;36664000;ALEM PARAIBA;MG;-21.88;-42.7
37130000;37131000;ALFENAS;MG;-21.42;-45.94
36272000;36272000;ALFREDO VASCONCELOS;MG;-21.14;-43.77
39900000;39910000;ALMENARA;MG;-16.18;-40.69
35138000;35138000;ALPERCATA;MG;-18.97;-41.97
37940000;37943000;ALPINOPOLIS;MG;-20.86;-46.38
37145000;37147000;ALTEROSA;MG;-21.24;-46.14
36836000;36836000;ALTO CAPARAO;MG;-20.52;-41.89
36976000;36978000;ALTO JEQUITIBA;MG;-20.42;-41.96
36260000;36264000;ALTO RIO DOCE;MG;-21.02;-43.41
35249000;35249000;ALVARENGA;MG;-19.41;-41.72
35950000;35955000;ALVINOPOLIS;MG;-20.1;-43.04
39140000;39145000;ALVORADA DE MINAS;MG;-18.73;-43.36
35444000;35445000;AMPARO DO SERRA;MG;-20.5;-42.8
37795000;37797000;ANDRADAS;MG;-22.06;-46.56
37300000;37300000;ANDRELANDIA;MG;-21.74;-44.3
39685000;39685000;ANGELANDIA;MG;-17.6;-42.16
36220000;36220000;ANTONIO CARLOS;MG;-21.31;-43.74
35177000;35178000;ANTONIO DIAS;MG;-19.65;-42.87
36850000;36850000;ANTONIO PRADO DE MINAS;MG;-21.01;-42.1
35777000;35777000;ARACAI;MG;-19.19;-44.24
36255000;36255000;ARACITABA;MG;-21.34;-43.37
39600000;39605000;ARACUAI;MG;-16.85;-42.07
38440000;38455000;ARAGUARI;MG;-18.64;-48.18
37360000;37360000;ARANTINA;MG;-21.91;-44.25
36594000;36596000;ARAPONGA;MG;-20.66;-42.52
38435000;38435000;ARAPORA;MG;-18.43;-49.18
38860000;38860000;ARAPUA;MG;-19.03;-46.15
35603000;35603000;ARAUJOS;MG;-19.94;-45.16
38180000;38184999;ARAXA;MG;-19.59;-46.94
37820000;37820000;ARCEBURGO;MG;-21.36;-46.94
35588000;35588000;ARCOS;MG;-20.28;-45.53
37140000;37140000;AREADO;MG;-21.35;-46.14
36710000;36710000;ARGIRITA;MG;-21.61;-42.83
39678000;39678000;ARICANDUVA;MG;-17.86;-42.55
38680000;38688000;ARINOS;MG;-15.91;-46.1
36780000;36783000;ASTOLFO DUTRA;MG;-21.31;-42.86
39850000;39853000;ATALEIA;MG;-18.04;-41.11
39220000;39220000;AUGUSTO DE LIMA;MG;-18.1;-44.26
37443000;37443000;BAEPENDI;MG;-21.95;-44.89
35706000;35708000;BALDIM;MG;-19.28;-43.95
38900000;38900000;BAMBUI;MG;-20;-45.97
39917000;39917000;BANDEIRA;MG;-15.88;-40.55
37740000;37740000;BANDEIRA DO SUL;MG;-21.72;-46.38
35970000;35975000;BARAO DE COCAIS;MG;-19.94;-43.48
36870000;36876000;BARAO DE MONTE ALTO;MG;-21.24;-42.23
36200000;36209000;BARBACENA;MG;-21.22;-43.77
35447000;35447000;BARRA LONGA;MG;-20.28;-43.04
36212000;36212000;BARROSO;MG;-21.18;-43.97
35938000;35938000;BELA VISTA DE MINAS;MG;-19.83;-43.09
36126000;36128000;BELMIRO BRAGA;MG;-21.94;-43.41
30000000;31999999;BELO HORIZONTE;MG;-19.81;-43.95
35195000;35197000;BELO ORIENTE;MG;-19.22;-42.48
35473000;35475000;BELO VALE;MG;-20.4;-44.02
39640000;39640000;BERILO;MG;-16.95;-42.46
39555000;39555000;BERIZAL;MG;-15.61;-41.74
39875000;39877000;BERTOPOLIS;MG;-17.06;-40.57
32500000;32850000;BETIM;MG;-19.96;-44.19
36230000;36230000;BIAS FORTES;MG;-21.6;-43.75
36600000;36600000;BICAS;MG;-21.72;-43.05
35621000;35621000;BIQUINHAS;MG;-18.78;-45.5
37170000;37170000;BOA ESPERANCA;MG;-21.09;-45.56
37340000;37345000;BOCAINA DE MINAS;MG;-22.16;-44.39
39390000;39394000;BOCAIUVA;MG;-17.1;-43.81
35600000;35602000;BOM DESPACHO;MG;-19.73;-45.25
37310000;37315000;BOM JARDIM DE MINAS;MG;-21.94;-44.19
37948000;37948000;BOM JESUS DA PENHA;MG;-21.01;-46.52
35908000;35908000;BOM JESUS DO AMPARO;MG;-19.7;-43.47
35340000;35343000;BOM JESUS DO GALHO;MG;-19.82;-42.31
37610000;37610000;BOM REPOUSO;MG;-22.47;-46.14
37220000;37221000;BOM SUCESSO;MG;-21.03;-44.75
35521000;35522000;BONFIM;MG;-20.32;-44.23
38650000;38650000;BONFINOPOLIS DE MINAS;MG;-16.56;-45.99
39490000;39490000;BONITO DE MINAS;MG;-15.32;-44.75
37564000;37565500;BORDA DA MATA;MG;-22.27;-46.16
37720000;37725000;BOTELHOS;MG;-21.63;-46.39
39595000;39597000;BOTUMIRIM;MG;-16.87;-43.01
36542000;36542000;BRAS PIRES;MG;-20.92;-43.24
38779000;38779000;BRASILANDIA DE MINAS;MG;-17.01;-46
39330000;39334000;BRASILIA DE MINAS;MG;-16.2;-44.42
37530000;37535000;BRASOPOLIS;MG;-22.47;-45.6
35169000;35169000;BRAUNAS;MG;-19.05;-42.71
35460000;35468000;BRUMADINHO;MG;-20.14;-44.2
37578000;37578000;BUENO BRANDAO;MG;-22.44;-46.35
39230000;39235000;BUENOPOLIS;MG;-17.87;-44.18
35193000;35193000;BUGRE;MG;-19.42;-42.24
38660000;38665000;BURITIS;MG;-15.61;-46.42
39280000;39288000;BURITIZEIRO;MG;-17.35;-44.96
38625000;38625000;CABECEIRA GRANDE;MG;-16.03;-47.09
37880000;37885000;CABO VERDE;MG;-21.47;-46.39
35765000;35765000;CACHOEIRA DA PRATA;MG;-19.52;-44.45
37545000;37546000;CACHOEIRA DE MINAS;MG;-22.35;-45.77
39980000;39980000;CACHOEIRA DE PAJEU;MG;-15.96;-41.49
38370000;38370000;CACHOEIRA DOURADA;MG;-18.51;-49.5
35770000;35770000;CAETANOPOLIS;MG;-19.29;-44.41
34800000;34960000;CAETE;MG;-19.88;-43.67
36832000;36832000;CAIANA;MG;-20.69;-41.92
36560000;36565000;CAJURI;MG;-20.79;-42.79
37780000;37787000;CALDAS;MG;-21.92;-46.38
35555000;35555000;CAMACHO;MG;-20.62;-45.15
37650000;37653000;CAMANDUCAIA;MG;-22.75;-46.14
37600000;37600000;CAMBUI;MG;-22.61;-46.05
37420000;37420000;CAMBUQUIRA;MG;-21.85;-45.29
39835000;39835000;CAMPANARIO;MG;-18.23;-41.74
37400000;37400000;CAMPANHA;MG;-21.83;-45.4
37730000;37730000;CAMPESTRE;MG;-21.71;-46.24
38270000;38272000;CAMPINA VERDE;MG;-19.53;-49.48
39338000;39338000;CAMPO AZUL;MG;-16.5;-44.81
37270000;37271000;CAMPO BELO;MG;-20.89;-45.27
37165000;37165000;CAMPO DO MEIO;MG;-21.1;-45.83
38130000;38130000;CAMPO FLORIDO;MG;-19.76;-48.57
38970000;38975000;CAMPOS ALTOS;MG;-19.69;-46.17
37160000;37163000;CAMPOS GERAIS;MG;-21.23;-45.75
37267000;37267000;CANA VERDE;MG;-21.02;-45.18
36592000;36592000;CANAA;MG;-20.68;-42.62
38380000;38380000;CANAPOLIS;MG;-18.72;-49.2
37280000;37280000;CANDEIAS;MG;-20.76;-45.27
39703000;39703000;CANTAGALO;MG;-18.52;-42.62
36834000;36834000;CAPARAO;MG;-20.43;-41.86
36290000;36290000;CAPELA NOVA;MG;-20.92;-43.61
39680000;39680000;CAPELINHA;MG;-17.69;-42.51
37993000;37994000;CAPETINGA;MG;-20.61;-47.05
35730000;35730000;CAPIM BRANCO;MG;-19.54;-44.11
